listing_url,car_name,brand,model,manufacturing_year,body_type,fuel_type,transmission,price_numeric,price_currency,km_driven,source_website,scraped_date,City
https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-bhopal-14636277174/,2022 Maruti Ciaz SIGMA 1.5 SHVS MT  PETROL,Maruti,Ciaz,2022,Sedan,Petrol,Manual,553436,INR,92013,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-jaipur-10778772135/,2022 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Maruti,Ciaz,2022,Sedan,Petrol,Manual,700796,INR,24757,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-maruti-ciaz-2022-cars-vadodara-13683171118/,2022 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL,Maruti,Ciaz,2022,Sedan,Petrol,Automatic,681645,INR,66818,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-maruti-ciaz-2024-cars-jaipur-10766692167/,2024 Maruti Ciaz ALPHA 1.5 SHVS DUAL TONE  PETROL,Maruti,Ciaz,2024,Sedan,CNG,Manual,731840,INR,47102,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-maruti-dzire-2017-cars-kochi-13084693171/,2017 Maruti Dzire ZXI,Maruti,Dzire,2017,Sedan,Petrol,Manual,477760,INR,120884,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-maruti-dzire-2017-cars-kolkata-11991996197/,2017 Maruti Dzire ZXI,Maruti,Dzire,2017,Sedan,Petrol,Manual,308936,INR,107601,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-dzire-2017-cars-patna-14413477126/,2017 Maruti Dzire LDI,Maruti,Dzire,2017,Sedan,Diesel,Manual,348500,INR,164111,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-dzire-2018-cars-kolkata-11912772193/,2018 Maruti Dzire VXI,Maruti,Dzire,2018,Sedan,Petrol,Manual,356936,INR,94507,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-dzire-2018-cars-mohali-23314178158/,2018 Maruti Dzire VDI,Maruti,Dzire,2018,Sedan,Diesel,Manual,440000,INR,79869,Cars24,21-09-2026,Mohali
https://www.cars24.com/buy-used-maruti-dzire-2018-cars-patna-41752192106/,2018 Maruti Dzire ZXI PLUS,Maruti,Dzire,2018,Sedan,Petrol,Manual,476556,INR,93761,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-dzire-2019-cars-coimbatore-13780490182/,2019 Maruti Dzire VDI,Maruti,Dzire,2019,Sedan,Diesel,Manual,611840,INR,115270,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-dzire-2019-cars-indore-15738975111/,2019 Maruti Dzire VXI,Maruti,Dzire,2019,Sedan,Petrol,Manual,528120,INR,19349,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-maruti-dzire-2020-cars-kolkata-11982272150/,2020 Maruti Dzire ZXI Plus,Maruti,Dzire,2020,Sedan,Petrol,Manual,515916,INR,32151,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-dzire-2020-cars-patna-14446270110/,2020 Maruti Dzire VXI,Maruti,Dzire,2020,Sedan,Petrol,Manual,506736,INR,79834,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-dzire-2020-cars-surat-13551192138/,2020 Maruti Dzire VXI AMT,Maruti,Dzire,2020,Sedan,Petrol,Automatic,491581,INR,31072,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-dzire-2021-cars-lucknow-15953491174/,2021 Maruti Dzire VXI,Maruti,Dzire,2021,Sedan,Petrol,Manual,454376,INR,97611,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-dzire-2021-cars-nagpur-12321477116/,2021 Maruti Dzire VXI AMT,Maruti,Dzire,2021,Sedan,Petrol,Automatic,622206,INR,88731,Cars24,21-09-2026,Nagpur
https://www.cars24.com/buy-used-maruti-dzire-2022-cars-hyderabad-10401995192/,2022 Maruti Dzire ZXI Plus AMT,Maruti,Dzire,2022,Sedan,Petrol,Automatic,639636,INR,60061,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-maruti-dzire-2022-cars-hyderabad-10416190167/,2022 Maruti Dzire ZXI AMT,Maruti,Dzire,2022,Sedan,Petrol,Automatic,601636,INR,61280,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-maruti-dzire-2022-cars-indore-12887770135/,2022 Maruti Dzire VXI AMT,Maruti,Dzire,2022,Sedan,Petrol,Automatic,647840,INR,37645,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-maruti-dzire-2022-cars-indore-15763796194/,2022 Maruti Dzire LXI,Maruti,Dzire,2022,Sedan,CNG,Manual,540300,INR,32324,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-maruti-dzire-2022-cars-jaipur-10039172159/,2022 Maruti Dzire LXI,Maruti,Dzire,2022,Sedan,Petrol,Manual,599636,INR,135667,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-maruti-dzire-2024-cars-mumbai-10085474187/,2024 Maruti Dzire LXi,Maruti,Dzire,2024,Sedan,Petrol,Manual,659840,INR,21256,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-maruti-dzire-2024-cars-noida-10091796119/,2024 Maruti Dzire ZXI CNG,Maruti,Dzire,2024,Sedan,CNG,Manual,670884,INR,87077,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-maruti-dzire-2025-cars-chandigarh-12987894147/,2025 Maruti Dzire ZXi Plus,Maruti,Dzire,2025,Sedan,Petrol,Manual,867320,INR,13843,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-eeco-2014-cars-kolkata-11956993164/,2014 Maruti Eeco 5 STR WITH A/C+HTR,Maruti,Eeco,2014,SUV,Petrol,Manual,188936,INR,22466,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-eeco-2016-cars-ahmedabad-11420871151/,2016 Maruti Eeco 7 STR,Maruti,Eeco,2016,SUV,Petrol,Manual,313640,INR,24413,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-eeco-2016-cars-ahmedabad-11479898109/,2016 Maruti Eeco 5 STR WITH A/C+HTR,Maruti,Eeco,2016,SUV,CNG,Manual,308640,INR,56388,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-eeco-2020-cars-gurgaon-10051395100/,2020 Maruti Eeco 5 STR WITH A/C+HTR CNG,Maruti,Eeco,2020,SUV,CNG,Manual,343140,INR,123137,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-maruti-eeco-2020-cars-gurgaon-13316873182/,2020 Maruti Eeco 7 STR,Maruti,Eeco,2020,SUV,Petrol,Manual,391715,INR,54604,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-maruti-eeco-2021-cars-vadodara-11431775155/,2021 Maruti Eeco 5 STR WITH A/C+HTR,Maruti,Eeco,2021,SUV,Petrol,Manual,420551,INR,25126,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-maruti-eeco-2022-cars-surat-13536792139/,2022 Maruti Eeco 7 STR STD(O),Maruti,Eeco,2022,SUV,Petrol,Manual,414636,INR,47917,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-eeco-2023-cars-bangalore-10083867767/,2023 Maruti Eeco 5 STR AC,Maruti,Eeco,2023,SUV,Petrol,Manual,489940,INR,29921,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-eeco-2023-cars-jaipur-10729574144/,2023 Maruti Eeco 5 STR AC,Maruti,Eeco,2023,SUV,Petrol,Manual,515120,INR,23916,Cars24,21-09-2026,Jaipur
https://www.cars24.com/buy-used-maruti-eeco-2023-cars-kolkata-11948076110/,2023 Maruti Eeco 5 STR AC,Maruti,Eeco,2023,SUV,Petrol,Manual,426780,INR,8257,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-eeco-2023-cars-lucknow-10053960727/,2023 Maruti Eeco 7 STR STD 1.2,Maruti,Eeco,2023,SUV,Petrol,Manual,411500,INR,57182,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-eeco-2024-cars-chandigarh-12973072112/,2024 Maruti Eeco 5 STR AC,Maruti,Eeco,2024,SUV,Petrol,Manual,405500,INR,35744,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-kolkata-11918977189/,2013 Maruti Ertiga VDI,Maruti,Ertiga,2013,SUV,Diesel,Manual,394500,INR,52283,Cars24,21-09-2026,Kolkata
https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-lucknow-15912793122/,2013 Maruti Ertiga VXI,Maruti,Ertiga,2013,SUV,Petrol,Manual,360936,INR,42781,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-mumbai-10349897193/,2013 Maruti Ertiga VXI CNG,Maruti,Ertiga,2013,SUV,CNG,Manual,355796,INR,102644,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-pune-10639297146/,2013 Maruti Ertiga VXI,Maruti,Ertiga,2013,SUV,Petrol,Manual,382320,INR,49556,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-pune-10677563764/,2013 Maruti Ertiga VXI CNG,Maruti,Ertiga,2013,SUV,CNG,Manual,335996,INR,119717,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-bangalore-10201979150/,2014 Maruti Ertiga VXI ABS,Maruti,Ertiga,2014,SUV,Petrol,Manual,560796,INR,52667,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-bangalore-10236272185/,2014 Maruti Ertiga VXI,Maruti,Ertiga,2014,SUV,Petrol,Manual,526386,INR,58809,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-mumbai-10353294169/,2014 Maruti Ertiga ZDI,Maruti,Ertiga,2014,SUV,Diesel,Manual,476760,INR,66201,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-maruti-ertiga-2014-cars-pune-10373391109/,2014 Maruti Ertiga VXI CNG,Maruti,Ertiga,2014,SUV,CNG,Manual,482760,INR,149489,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-bangalore-10214795100/,2015 Maruti Ertiga VXI,Maruti,Ertiga,2015,SUV,Petrol,Manual,450468,INR,79810,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-ghaziabad-10510672199/,2015 Maruti Ertiga VXI,Maruti,Ertiga,2015,SUV,Petrol,Manual,377161,INR,56951,Cars24,21-09-2026,Ghaziabad
https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-new-delhi-10031195133/,2015 Maruti Ertiga VXI,Maruti,Ertiga,2015,SUV,Petrol,Manual,387320,INR,70432,Cars24,21-09-2026,New Delhi
https://www.cars24.com/buy-used-maruti-ertiga-2016-cars-lucknow-13269664747/,2016 Maruti Ertiga VDI SHVS,Maruti,Ertiga,2016,SUV,Diesel,Manual,601636,INR,62105,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-ertiga-2017-cars-ahmedabad-11433369730/,2017 Maruti Ertiga VDI SHVS,Maruti,Ertiga,2017,SUV,Diesel,Manual,540596,INR,73864,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-ertiga-2018-cars-pune-10655599172/,2018 Maruti Ertiga VXI AT,Maruti,Ertiga,2018,SUV,Petrol,Automatic,650962,INR,49462,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-ahmedabad-15026809763/,2019 Maruti Ertiga ZDI+ 1.5,Maruti,Ertiga,2019,SUV,Diesel,Manual,798747,INR,128857,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-bangalore-14048699118/,2019 Maruti Ertiga VDI 1.5,Maruti,Ertiga,2019,SUV,Diesel,Manual,794636,INR,124999,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-patna-14459899138/,2019 Maruti Ertiga VDI 1.5,Maruti,Ertiga,2019,SUV,Diesel,Manual,734840,INR,49411,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-ertiga-2020-cars-nagpur-12364477137/,2020 Maruti Ertiga VXI CNG,Maruti,Ertiga,2020,SUV,CNG,Manual,910000,INR,121784,Cars24,21-09-2026,Nagpur
https://www.cars24.com/buy-used-maruti-ertiga-2020-cars-noida-10152574188/,2020 Maruti Ertiga ZXI+ SHVS,Maruti,Ertiga,2020,SUV,Petrol,Manual,691840,INR,72291,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-maruti-ertiga-2020-cars-vadodara-13604577120/,2020 Maruti Ertiga VXI AT SHVS,Maruti,Ertiga,2020,SUV,Petrol,Automatic,772900,INR,46597,Cars24,21-09-2026,Vadodara
https://www.cars24.com/buy-used-maruti-ertiga-2021-cars-chandigarh-11663475176/,2021 Maruti Ertiga VXI CNG,Maruti,Ertiga,2021,SUV,CNG,Manual,871920,INR,90544,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-ertiga-2021-cars-pune-10620672138/,2021 Maruti Ertiga VXI CNG,Maruti,Ertiga,2021,SUV,CNG,Manual,825682,INR,98452,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2021-cars-surat-13511373174/,2021 Maruti Ertiga ZXI+ SHVS,Maruti,Ertiga,2021,SUV,Petrol,Manual,777991,INR,63824,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-ahmedabad-11427099126/,2022 Maruti Ertiga VXI SHVS,Maruti,Ertiga,2022,SUV,Petrol,Manual,784730,INR,91938,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-ahmedabad-11451372180/,2022 Maruti Ertiga VXI SHVS,Maruti,Ertiga,2022,SUV,Petrol,Manual,877181,INR,39921,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-ahmedabad-11498277136/,2022 Maruti Ertiga VXI SHVS,Maruti,Ertiga,2022,SUV,Petrol,Manual,844730,INR,38245,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-ghaziabad-13882590123/,2022 Maruti Ertiga ZXI+ SHVS,Maruti,Ertiga,2022,SUV,Petrol,Manual,877000,INR,55720,Cars24,21-09-2026,Ghaziabad
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-gurgaon-10025172189/,2022 Maruti Ertiga VXI SHVS,Maruti,Ertiga,2022,SUV,Petrol,Manual,726636,INR,65787,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-pune-10629874120/,2022 Maruti Ertiga ZXI (O) CNG,Maruti,Ertiga,2022,SUV,CNG,Manual,870293,INR,24202,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2022-cars-pune-10676274185/,2022 Maruti Ertiga VXI CNG,Maruti,Ertiga,2022,SUV,CNG,Manual,944920,INR,86013,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2023-cars-mumbai-10319878152/,2023 Maruti Ertiga VXI AT SHVS,Maruti,Ertiga,2023,SUV,Petrol,Automatic,968716,INR,19728,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-maruti-ertiga-2023-cars-mumbai-10324971128/,2023 Maruti Ertiga VXi (O),Maruti,Ertiga,2023,SUV,Petrol,Manual,873127,INR,23093,Cars24,21-09-2026,Mumbai
https://www.cars24.com/buy-used-maruti-ertiga-2023-cars-pune-10637898100/,2023 Maruti Ertiga   VXI (O) CNG,Maruti,Ertiga,2023,SUV,CNG,Manual,955776,INR,71512,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-ertiga-2023-cars-surat-10077571170/,2023 Maruti Ertiga   VXI (O) CNG,Maruti,Ertiga,2023,SUV,CNG,Manual,987506,INR,56896,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-ertiga-2024-cars-surat-10054092115/,2024 Maruti Ertiga   VXI (O) CNG,Maruti,Ertiga,2024,SUV,CNG,Manual,1024467,INR,54545,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-fronx-2024-cars-bhopal-14649875146/,2024 Maruti FRONX SIGMA 1.2 MT,Maruti,FRONX,2024,Hatchback,CNG,Manual,618000,INR,51007,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-maruti-fronx-2024-cars-coimbatore-11305177181/,2024 Maruti FRONX DELTA PLUS 1.2MT,Maruti,FRONX,2024,Hatchback,Petrol,Manual,800636,INR,46054,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-fronx-2025-cars-coimbatore-11368875174/,2025 Maruti FRONX ZETA 1.0 TURBO MT,Maruti,FRONX,2025,Hatchback,Petrol,Manual,961320,INR,14472,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-fronx-2026-cars-ahmedabad-11404877127/,2026 Maruti FRONX DELTA 1.2 AGS,Maruti,FRONX,2026,Hatchback,Petrol,Automatic,723300,INR,3267,Cars24,21-09-2026,Ahmedabad
https://www.cars24.com/buy-used-maruti-fronx-2026-cars-chandigarh-11672075150/,2026 Maruti FRONX DELTA PLUS 1.2MT,Maruti,FRONX,2026,Hatchback,Petrol,Manual,745140,INR,32229,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-grand-vitara-2022-cars-chennai-43942975150/,2022 Maruti Grand Vitara ALPHA SMART HYBRID,Maruti,Grand Vitara,2022,SUV,Petrol,Manual,1126100,INR,92773,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-bangalore-14011873117/,2023 Maruti Grand Vitara ZETA SMART HYBRID,Maruti,Grand Vitara,2023,SUV,Petrol,Manual,1044920,INR,79858,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-chandigarh-12730874156/,2023 Maruti Grand Vitara SIGMA SMART HYBRID,Maruti,Grand Vitara,2023,SUV,Petrol,Manual,853796,INR,78198,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-chennai-16974460785/,2023 Maruti Grand Vitara ZETA SMART HYBRID AT,Maruti,Grand Vitara,2023,SUV,Petrol,Automatic,1070100,INR,33996,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-coimbatore-11378072171/,2023 Maruti Grand Vitara ALPHA PLUS HYBRID ECVT,Maruti,Grand Vitara,2023,SUV,Hybrid,Automatic,1270100,INR,115201,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-coimbatore-18360777112/,2023 Maruti Grand Vitara DELTA SMART HYBRID,Maruti,Grand Vitara,2023,SUV,Petrol,Manual,1014920,INR,49722,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-coimbatore-31225396182/,2023 Maruti Grand Vitara ALPHA PLUS HYBRID ECVT,Maruti,Grand Vitara,2023,SUV,Hybrid,Automatic,1263100,INR,108734,Cars24,21-09-2026,Coimbatore
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-lucknow-15560575188/,2023 Maruti Grand Vitara ZETA SMART HYBRID AT,Maruti,Grand Vitara,2023,SUV,Petrol,Automatic,1083100,INR,60413,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-grand-vitara-2023-cars-patna-10020792142/,2023 Maruti Grand Vitara SIGMA SMART HYBRID,Maruti,Grand Vitara,2023,SUV,Petrol,Manual,846636,INR,41180,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-grand-vitara-2024-cars-patna-10086690144/,2024 Maruti Grand Vitara DELTA CNG,Maruti,Grand Vitara,2024,SUV,CNG,Manual,1008920,INR,68490,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-grand-vitara-2025-cars-chandigarh-11608398163/,2025 Maruti Grand Vitara Delta Plus Hybrid eCVT,Maruti,Grand Vitara,2025,SUV,Hybrid,Automatic,1325500,INR,14253,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-ignis-2017-cars-nagpur-12323371113/,2017 Maruti IGNIS DELTA 1.2,Maruti,IGNIS,2017,Hatchback,Petrol,Manual,351000,INR,54674,Cars24,21-09-2026,Nagpur
https://www.cars24.com/buy-used-maruti-ignis-2017-cars-surat-13528576189/,2017 Maruti IGNIS ZETA 1.2 AMT,Maruti,IGNIS,2017,Hatchback,Petrol,Automatic,342500,INR,78308,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-ignis-2020-cars-chennai-11306373195/,2020 Maruti IGNIS ALPHA 1.2 AMT,Maruti,IGNIS,2020,Hatchback,Petrol,Automatic,431476,INR,78938,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-maruti-ignis-2021-cars-bangalore-11128274157/,2021 Maruti IGNIS ZETA 1.2,Maruti,IGNIS,2021,Hatchback,Petrol,Manual,501115,INR,66919,Cars24,21-09-2026,Bangalore
https://www.cars24.com/buy-used-maruti-ignis-2022-cars-surat-13503976183/,2022 Maruti IGNIS SIGMA 1.2,Maruti,IGNIS,2022,Hatchback,Petrol,Manual,401219,INR,29271,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-ignis-2023-cars-chandigarh-23330570174/,2023 Maruti IGNIS SIGMA 1.2,Maruti,IGNIS,2023,Hatchback,Petrol,Manual,453376,INR,22265,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-ignis-2023-cars-chennai-11371277124/,2023 Maruti IGNIS ZETA 1.2 AMT,Maruti,IGNIS,2023,Hatchback,Petrol,Automatic,602590,INR,40165,Cars24,21-09-2026,Chennai
https://www.cars24.com/buy-used-maruti-ignis-2024-cars-bhopal-14626377173/,2024 Maruti IGNIS ALPHA 1.2 AMT,Maruti,IGNIS,2024,Hatchback,Petrol,Automatic,711840,INR,10130,Cars24,21-09-2026,Bhopal
https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-patna-10014396120/,2019 Maruti New Wagon-R VXI 1.2,Maruti,New Wagon-R,2019,Hatchback,Petrol,Manual,354936,INR,82191,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-surat-13568064784/,2019 Maruti New Wagon-R VXI 1.2,Maruti,New Wagon-R,2019,Hatchback,CNG,Manual,338609,INR,124039,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-new-wagon-r-2020-cars-chandigarh-10908573152/,2020 Maruti New Wagon-R LXI CNG 1.0,Maruti,New Wagon-R,2020,Hatchback,CNG,Manual,374320,INR,98793,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-chandigarh-11673291107/,2021 Maruti New Wagon-R LXI CNG (O) 1.0,Maruti,New Wagon-R,2021,Hatchback,CNG,Manual,378854,INR,51205,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-gurgaon-10120671178/,2021 Maruti New Wagon-R LXI CNG 1.0,Maruti,New Wagon-R,2021,Hatchback,CNG,Manual,356340,INR,69449,Cars24,21-09-2026,Gurgaon
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-lucknow-13252473138/,2021 Maruti New Wagon-R ZXI 1.2,Maruti,New Wagon-R,2021,Hatchback,Petrol,Manual,426676,INR,46312,Cars24,21-09-2026,Lucknow
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-patna-14447779177/,2021 Maruti New Wagon-R VXI 1.2,Maruti,New Wagon-R,2021,Hatchback,Petrol,Manual,439476,INR,51429,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-patna-14459879188/,2021 Maruti New Wagon-R LXI CNG (O) 1.0,Maruti,New Wagon-R,2021,Hatchback,CNG,Manual,452114,INR,137233,Cars24,21-09-2026,Patna
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-pune-12808474177/,2021 Maruti New Wagon-R LXI CNG 1.0,Maruti,New Wagon-R,2021,Hatchback,CNG,Manual,458114,INR,41805,Cars24,21-09-2026,Pune
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-surat-13510873195/,2021 Maruti New Wagon-R VXI 1.2,Maruti,New Wagon-R,2021,Hatchback,Petrol,Manual,408140,INR,67364,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-surat-13519576110/,2021 Maruti New Wagon-R LXI 1.0,Maruti,New Wagon-R,2021,Hatchback,Petrol,Manual,344216,INR,45395,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-surat-13599773193/,2021 Maruti New Wagon-R VXI 1.2,Maruti,New Wagon-R,2021,Hatchback,Petrol,Manual,370629,INR,80191,Cars24,21-09-2026,Surat
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-chandigarh-11626879195/,2022 Maruti New Wagon-R LXI CNG (O) 1.0,Maruti,New Wagon-R,2022,Hatchback,CNG,Manual,452114,INR,40656,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-chandigarh-12960378110/,2022 Maruti New Wagon-R ZXI 1.2,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,444476,INR,69693,Cars24,21-09-2026,Chandigarh
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-hyderabad-10473277151/,2022 Maruti New Wagon-R ZXI 1.2,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,497781,INR,65273,Cars24,21-09-2026,Hyderabad
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-indore-12816299159/,2022 Maruti New Wagon-R LXI 1.0,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,407500,INR,34710,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-indore-15383590180/,2022 Maruti New Wagon-R ZXI PLUS 1.2,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,524120,INR,5656,Cars24,21-09-2026,Indore
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-kochi-13086575183/,2022 Maruti New Wagon-R ZXI 1.2,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,517295,INR,56046,Cars24,21-09-2026,Kochi
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-noida-10589073137/,2022 Maruti New Wagon-R VXI 1.0,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,410175,INR,31107,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-noida-13494076197/,2022 Maruti New Wagon-R ZXI 1.2,Maruti,New Wagon-R,2022,Hatchback,Petrol,Manual,499926,INR,28476,Cars24,21-09-2026,Noida
https://www.cars24.com/buy-used-maruti-new-wagon-r-2023-cars-chandigarh-23371191128/,2023 Maruti New Wagon-R LXI CNG 1.0,Maruti,New Wagon-R,2023,Hatchback,CNG,Manual,418214,INR,36833,Cars24,21-09-2026,Chandigarh
